DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5367165,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,135.14844451
5367165,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,135.14844451
5367165,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,135.14844451
5367166,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,110.01152902
5367166,1,2,1,50,15,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,15,110.01152902
5367166,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,110.01152902
5367167,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.173071989
5367167,1,2,1,50,15,1,1,,2,2,,2,2,2,1,,,,,,,,1,02,1,15,80.173071989
5367168,1,1,1,50,15,1,3,,1,4,,2,2,2,1,,,,,,,,1,02,1,15,165.27923949
5367168,1,2,1,50,15,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,15,165.27923949
5367168,1,3,1,50,15,1,2,,3,4,,2,2,2,1,,,,,,,,1,02,1,15,165.27923949
5367169,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,101.84133719
5367169,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,101.84133719
5367170,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,106.54287872
5367170,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,106.54287872
5367170,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,106.54287872
5367171,1,1,1,50,15,1,,,1,6,SE ENCUENTRA ENFERMO,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367171,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367172,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,123.5106827
5367172,1,2,1,50,15,1,,,2,4,,2,2,2,2,1,2,,2,,1,10,2,02,1,15,123.5106827
5367172,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,123.5106827
5367172,1,4,1,50,15,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,15,123.5106827
5367173,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,96.594745151
5367173,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,96.594745151
5367174,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,104.15850193
5367175,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,101.84133719
5367175,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,101.84133719
5367176,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,118.18064053
5367176,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,118.18064053
5367177,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,101.84133719
5367177,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,101.84133719
5367178,1,1,1,50,15,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,128.29317316
5367179,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,72.787791588
5367179,1,2,1,50,15,1,,,2,6,LICENCIA DE MATERNIDAD,2,1,,,,,,,,,,,02,1,15,72.787791588
5367180,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367181,1,1,1,50,15,1,,,1,4,,2,2,2,2,1,2,,2,,1,4,1,02,1,15,122.72577127
5367181,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,122.72577127
5367181,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,122.72577127
5367182,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,119.47553413
5367182,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,119.47553413
5367182,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,119.47553413
5367182,1,4,1,50,15,1,,,4,1,,,,,,,,,,,,,,02,1,15,119.47553413
5367183,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,122.17964045
5367183,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,122.17964045
5367184,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,104.15850193
5367185,1,1,1,50,15,1,,,1,4,,1,,,,,,,,,,,,02,1,15,104.15850193
5367186,1,1,1,50,15,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,99.449936265
5367186,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,99.449936265
5367187,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,73.235771396
5367187,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,73.235771396
5367188,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,99.449936265
5367188,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,99.449936265
5367189,1,1,1,50,15,1,,,1,4,,2,1,,,,,,,,,,,02,1,15,77.706665958
5367189,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367190,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,101.84133719
5367190,1,2,1,50,15,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,15,101.84133719
5367191,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,69.985534253
5367191,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,69.985534253
5367191,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,69.985534253
5367192,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367193,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367194,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,128.29317316
5367195,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,93.574074662
5367195,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,93.574074662
5367196,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,98.584075913
5367196,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,98.584075913
5367196,1,3,1,50,15,1,,,3,4,,2,2,2,2,2,,,,,,,,02,1,15,98.584075913
5367196,1,4,1,50,15,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,15,98.584075913
5367196,1,5,1,50,15,1,,,5,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,98.584075913
5367197,1,1,1,50,15,1,,,1,4,,2,2,2,2,1,3,,1,2,,,,02,1,15,92.520740119
5367197,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,92.520740119
5367198,1,1,1,50,15,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367198,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367199,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,108.93427964
5367199,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,108.93427964
5367199,1,3,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,108.93427964
5367200,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367200,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367201,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,128.29317316
5367202,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367203,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,122.17964045
5367203,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,122.17964045
5367204,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,120.12406164
5367204,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,120.12406164
5367205,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,80.956903101
5367206,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,114.26401043
5367206,1,2,1,50,15,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,15,114.26401043
5367207,1,1,1,50,15,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,15,120.12406164
5367207,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,120.12406164
5367208,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,77.706665958
5367208,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367209,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,114.26401043
5367209,1,2,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,114.26401043
5367210,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367211,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,113.40517421
5367211,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,113.40517421
5367211,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,113.40517421
5367212,1,1,1,50,15,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,95.770977261
5367213,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,149.17760724
5367213,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,149.17760724
5367214,1,1,1,50,15,1,3,,1,3,,2,2,2,1,,,,,,,,1,02,1,15,117.92715905
5367214,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,117.92715905
5367214,1,3,1,50,15,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,15,117.92715905
5367215,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,95.770977261
5367216,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,99.449936265
5367216,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,99.449936265
5367217,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367217,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,77.706665958
5367218,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,101.84133719
5367218,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,101.84133719
5367219,1,1,1,50,15,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367220,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,108.93427964
5367220,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,108.93427964
5367220,1,3,1,50,15,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,15,108.93427964
5367221,1,1,1,50,15,1,4,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,116.65541135
5367221,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,116.65541135
5367222,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,98.591100045
5367222,1,2,1,50,15,1,,,2,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,98.591100045
5367222,1,3,1,50,15,1,,,3,1,,,,,,,,,,,,,,02,1,15,98.591100045
5367223,1,1,1,50,15,1,,,1,6,PENSIONADO,2,2,2,2,2,,,,,,,,02,1,15,98.591100045
5367223,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,98.591100045
5367223,1,3,1,50,15,1,2,,3,2,,2,2,2,1,,,,,,,,1,02,1,15,98.591100045
5367224,1,1,1,50,15,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,73.235771396
5367224,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,73.235771396
5367225,1,1,1,50,15,1,1,,1,2,,2,2,2,1,,,,,,,,1,02,1,15,116.65541135
5367225,1,2,1,50,15,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,15,116.65541135
5367226,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,114.01052894
5367226,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,114.01052894
5367226,1,5,1,50,15,1,,,5,4,,2,2,2,2,2,,,,,,,,02,1,15,114.01052894
5367227,1,1,1,50,15,1,,,1,1,,,,,,,,,,,,,,02,1,15,129.22909874
5367227,1,2,1,50,15,1,,,2,1,,,,,,,,,,,,,,02,1,15,129.22909874
5367228,1,1,1,50,15,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,02,1,15,80.956903101
5367229,1,1,1,50,15,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,15,119.78823953
5367229,1,2,1,50,15,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,15,119.78823953
5367230,1,1,1,50,17,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,17,216.39672357
5367230,1,2,1,50,17,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,17,216.39672357
5367231,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,188.20487668
5367231,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,188.20487668
5367231,1,3,1,50,17,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,17,188.20487668
5367231,1,4,1,50,17,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,17,188.20487668
5367232,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,161.69762081
5367232,1,2,1,50,17,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,17,161.69762081
5367232,1,3,1,50,17,1,,,3,1,,,,,,,,,,,,,,02,1,17,161.69762081
5367232,1,5,1,50,17,1,,,3,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,161.69762081
5367232,1,6,1,50,17,1,,,6,4,,2,2,2,2,2,,,,,,,,02,1,17,161.69762081
5367233,1,1,1,50,17,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,186.76523763
5367233,1,2,1,50,17,1,1,,2,6,CUIDAR A LA MAMA,2,2,2,1,,,,,,,,1,02,1,17,186.76523763
5367234,1,1,1,50,17,1,,,1,6,VIAJANDO,2,1,,,,,,,,,,,02,1,17,193.66123797
5367235,1,1,1,50,17,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,17,232.0681391
5367235,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,232.0681391
5367236,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,230.82088954
5367237,1,1,1,50,17,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,17,169.54986767
5367237,1,2,1,50,17,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,169.54986767
5367238,1,1,1,50,17,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,17,210.78999585
5367239,1,1,1,50,17,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,169.54986767
5367239,1,2,1,50,17,1,,,2,4,,2,2,2,2,1,5,,2,,2,,,02,1,17,169.54986767
5367240,1,1,1,50,17,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,169.54986767
5367240,1,2,1,50,17,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,17,169.54986767
5367241,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,186.76523763
5367241,1,2,1,50,17,1,,,2,6,DESCANSAR,1,,,,,,,,,,,,02,1,17,186.76523763
5367242,1,1,1,50,17,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,17,185.51798806
5367243,1,1,1,50,17,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,17,153.58174729
5367243,1,2,1,50,17,1,2,,2,6,DESCANSAR,2,2,2,1,,,,,,,,1,02,1,17,153.58174729
5367243,1,3,1,50,17,1,2,,3,6,DESCANSAR,2,2,2,1,,,,,,,,1,02,1,17,153.58174729
5367244,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,282.88370183
5367244,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,282.88370183
5367245,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,275.01651775
5367245,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,275.01651775
5367245,1,3,1,50,17,1,,,3,6,VER TELEVISION,2,2,2,2,2,,,,,,,,02,1,17,275.01651775
5367245,1,4,1,50,17,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,17,275.01651775
5367246,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,185.51798806
5367247,1,1,1,50,17,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,17,227.03418206
5367247,1,2,1,50,17,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,17,227.03418206
5367248,1,1,1,50,17,1,,,1,6,DESCANSAR,2,1,,,,,,,,,,,02,1,17,216.39672357
5367248,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,216.39672357
5367249,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,216.39672357
5367249,1,2,1,50,17,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,17,216.39672357
5367250,1,1,1,50,17,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,17,155.31809119
5367250,1,2,1,50,17,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,17,155.31809119
5367250,1,3,1,50,17,1,,,3,1,,,,,,,,,,,,,,02,1,17,155.31809119
5367250,1,4,1,50,17,1,,,4,1,,,,,,,,,,,,,,02,1,17,155.31809119
5367251,1,1,1,50,17,1,,,1,1,,,,,,,,,,,,,,02,1,17,194.90848753
5367251,1,2,1,50,17,1,,,2,1,,,,,,,,,,,,,,02,1,17,194.90848753
5367252,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,131.60205925
5367252,1,2,1,50,18,1,1,,2,4,,2,2,2,1,,,,,,,,1,02,1,18,131.60205925
5367253,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,115.89697306
5367253,1,2,1,50,18,1,,,2,1,,,,,,,,,,,,,,02,1,18,115.89697306
5367253,1,3,1,50,18,1,,,3,3,,2,2,2,2,1,8,,2,,2,,,02,1,18,115.89697306
5367254,1,1,1,50,18,1,2,,1,2,,2,2,2,1,,,,,,,,1,02,1,18,101.99791779
5367254,1,2,1,50,18,1,,,2,1,,,,,,,,,,,,,,02,1,18,101.99791779
5367255,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,131.31331146
5367256,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,111.51951238
5367256,1,2,1,50,18,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,18,111.51951238
5367257,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,74.665815415
5367257,1,2,1,50,18,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,18,74.665815415
5367257,1,3,1,50,18,1,,,3,1,,,,,,,,,,,,,,02,1,18,74.665815415
5367257,1,4,1,50,18,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,18,74.665815415
5367258,1,1,1,50,18,1,,,1,4,,2,2,1,,,,,,,,,,02,1,18,129.14248678
5367258,1,2,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,129.14248678
5367258,1,3,1,50,18,1,,,3,4,,2,2,2,2,2,,,,,,,,02,1,18,129.14248678
5367259,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,121.5187003
5367259,1,2,1,50,18,1,,,2,6,HOSPITALIZADA,2,2,2,2,2,,,,,,,,02,1,18,121.5187003
5367260,1,1,1,50,18,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,18,87.281330235
5367260,1,2,1,50,18,1,,,2,5,,,,,,,,,,,,,,02,1,18,87.281330235
5367260,1,3,1,50,18,1,,,3,1,,,,,,,,,,,,,,02,1,18,87.281330235
5367260,1,4,1,50,18,1,,,4,1,,,,,,,,,,,,,,02,1,18,87.281330235
5367261,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,109.43918368
5367262,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,85.931500403
5367263,1,1,1,50,18,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,18,74.045851444
5367263,1,2,1,50,18,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,18,74.045851444
5367263,1,3,1,50,18,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,18,74.045851444
5367264,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,89.645384599
5367264,1,2,1,50,18,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,18,89.645384599
5367265,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,103.28145824
5367265,1,2,1,50,18,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,18,103.28145824
5367265,1,5,1,50,18,1,,,5,4,,2,2,2,2,2,,,,,,,,02,1,18,103.28145824
5367266,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,109.43918368
5367267,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,116.79998852
5367267,1,2,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,116.79998852
5367268,1,1,1,50,18,1,,,1,4,,2,2,2,2,1,7,,2,,2,,,02,1,18,88.752404066
5367268,1,2,1,50,18,1,,,2,1,,,,,,,,,,,,,,02,1,18,88.752404066
5367269,1,1,1,50,18,1,2,,1,3,,2,2,2,1,,,,,,,,1,02,1,18,91.018746863
5367270,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,84.927310801
5367270,1,2,1,50,18,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,18,84.927310801
5367270,1,3,1,50,18,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,18,84.927310801
5367270,1,4,1,50,18,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,18,84.927310801
5367270,1,5,1,50,18,1,,,5,3,,2,2,2,2,2,,,,,,,,02,1,18,84.927310801
5367271,1,1,1,50,18,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,18,91.018746863
5367272,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,76.409905808
5367273,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,118.06779774
5367274,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,76.409905808
5367275,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,139.84142555
5367275,1,2,1,50,18,1,,,2,4,,2,1,,,,,,,,,,,02,1,18,139.84142555
5367275,1,4,1,50,18,1,,,4,1,,,,,,,,,,,,,,02,1,18,139.84142555
5367276,1,1,1,50,18,1,,,1,4,,1,,,,,,,,,,,,02,1,18,83.56744604
5367276,1,2,1,50,18,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,18,83.56744604
5367276,1,3,1,50,18,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,18,83.56744604
5367277,1,1,1,50,18,1,,,1,4,,2,1,,,,,,,,,,,02,1,18,69.054123096
5367277,1,2,1,50,18,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,18,69.054123096
5367277,1,3,1,50,18,1,2,,3,4,,2,2,2,1,,,,,,,,1,02,1,18,69.054123096
5367277,1,5,1,50,18,1,,,5,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,18,69.054123096
5367278,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,02,1,18,118.35654553
5367278,1,2,1,50,18,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,18,118.35654553
5367279,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,130.0603119
5367280,1,1,1,50,18,1,,,1,4,,2,2,2,2,1,4,,2,,2,,,02,1,18,56.616106727
5367280,1,2,1,50,18,1,,,2,1,,,,,,,,,,,,,,02,1,18,56.616106727
5367281,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,18,85.931500403
5367282,1,1,1,50,19,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,19,68.001831399
5367282,1,2,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,68.001831399
5367283,1,1,1,50,19,1,,,3,5,,,,,,,,,,,,,,02,1,19,93.115090864
5367283,1,2,1,50,19,1,,,3,5,,,,,,,,,,,,,,02,1,19,93.115090864
5367283,1,3,1,50,19,1,3,,3,6,PRACTICA DE DEPORTE,2,2,2,1,,,,,,,,1,02,1,19,93.115090864
5367283,1,5,1,50,19,1,5,,3,4,,2,2,2,1,,,,,,,,1,02,1,19,93.115090864
5367284,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,96.72507591
5367284,1,2,1,50,19,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,96.72507591
5367284,1,3,1,50,19,1,,,3,1,,,,,,,,,,,,,,02,1,19,96.72507591
5367284,1,4,1,50,19,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,96.72507591
5367284,1,5,1,50,19,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,96.72507591
5367285,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,102.90070511
5367285,1,2,1,50,19,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,102.90070511
5367285,1,3,1,50,19,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,19,102.90070511
5367286,1,1,1,50,19,1,,,1,4,,1,,,,,,,,,,,,02,1,19,88.518555688
5367286,1,2,1,50,19,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,19,88.518555688
5367287,1,1,1,50,19,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,19,147.2128173
5367287,1,2,1,50,19,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,19,147.2128173
5367287,1,3,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,147.2128173
5367288,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,133.69835465
5367288,1,2,1,50,19,1,2,,2,2,,2,2,2,1,,,,,,,,1,02,1,19,133.69835465
5367288,1,3,1,50,19,1,2,,3,2,,2,2,2,1,,,,,,,,1,02,1,19,133.69835465
5367288,1,4,1,50,19,1,2,,4,2,,2,2,2,1,,,,,,,,1,02,1,19,133.69835465
5367288,1,5,1,50,19,1,,,4,4,,2,2,2,2,2,,,,,,,,02,1,19,133.69835465
5367289,1,1,1,50,19,1,,,1,1,,,,,,,,,,,,,,02,1,19,136.38536391
